date,index,air
2019-06-28,1640,300.5299987792969
2019-06-29,1641,300.47998046875
2019-06-30,1642,300.72998046875
2019-07-01,1643,300.5299987792969
2019-07-02,1644,300.92999267578125
2019-07-03,1645,301.010009765625
2019-07-04,1646,301.67999267578125
2019-07-05,1647,301.72998046875
2019-07-06,1648,301.25
2019-07-07,1649,300.5299987792969
2019-07-08,1650,300.58001708984375
2019-07-09,1651,300.17999267578125
2019-07-10,1652,300.7799987792969
2019-07-11,1653,300.7799987792969
2019-07-12,1654,299.760009765625
2019-07-13,1655,300.47998046875
2019-07-14,1656,300.2099914550781
2019-07-15,1657,300.72998046875
2019-07-16,1658,300.8800048828125
2019-07-17,1659,300.58001708984375
2019-07-18,1660,300.6099853515625
2019-07-19,1661,300.260009765625
2019-07-20,1662,300.67999267578125
2019-07-21,1663,301.1600036621094
2019-07-22,1664,301.4100036621094
2019-07-23,1665,301.55999755859375
2019-07-24,1666,300.95001220703125
2019-07-25,1667,300.33001708984375
2019-07-26,1668,300.47998046875
2019-07-27,1669,300.29998779296875
2019-07-28,1670,299.92999267578125
2019-07-29,1671,300.47998046875
2019-07-30,1672,300.0899963378906
2019-07-31,1673,300.3800048828125
2019-08-01,1674,299.8599853515625
2019-08-02,1675,299.47998046875
2019-08-03,1676,300.30999755859375
2019-08-04,1677,300.6499938964844
2019-08-05,1678,301.5299987792969
2019-08-06,1679,301.17999267578125
2019-08-07,1680,300.5999755859375
2019-08-08,1681,300.80999755859375
2019-08-09,1682,300.33001708984375
2019-08-10,1683,300.42999267578125
2019-08-11,1684,300.47998046875
2019-08-12,1685,300.7099914550781
2019-08-13,1686,300.760009765625
2019-08-14,1687,300.2799987792969
2019-08-15,1688,300.97998046875
2019-08-16,1689,300.25
2019-08-17,1690,300.53997802734375
2019-08-18,1691,300.58001708984375
2019-08-19,1692,301.05999755859375
2019-08-20,1693,300.67999267578125
2019-08-21,1694,300.72998046875
2019-08-22,1695,301.8800048828125
2019-08-23,1696,300.8800048828125
2019-08-24,1697,300.2799987792969
2019-08-25,1698,300.260009765625
2019-08-26,1699,300.760009765625
2019-08-27,1700,300.8800048828125
2019-08-28,1701,300.6099853515625
2019-08-29,1702,300.4599914550781
2019-08-30,1703,300.72998046875
2019-08-31,1704,301.2099914550781
2019-09-01,1705,299.92999267578125
2019-09-02,1706,300.5299987792969
2019-09-03,1707,300.58001708984375
2019-09-04,1708,300.5999755859375
2019-09-05,1709,300.3999938964844
2019-09-06,1710,301.1099853515625
2019-09-07,1711,301.260009765625
2019-09-08,1712,301.1099853515625
2019-09-09,1713,300.67999267578125
2019-09-10,1714,300.2799987792969
2019-09-11,1715,299.95001220703125
2019-09-12,1716,299.510009765625
2019-09-13,1717,299.33001708984375
2019-09-14,1718,299.3800048828125
2019-09-15,1719,299.7799987792969
2019-09-16,1720,299.7099914550781
2019-09-17,1721,300.17999267578125
2019-09-18,1722,299.54998779296875
2019-09-19,1723,299.6600036621094
2019-09-20,1724,299.760009765625
2019-09-21,1725,300.1300048828125
2019-09-22,1726,300.67999267578125
2019-09-23,1727,300.3999938964844
2019-09-24,1728,300.5999755859375
2019-09-25,1729,300.22998046875
2019-09-26,1730,300.8599853515625
2019-09-27,1731,300.6099853515625
2019-09-28,1732,299.55999755859375
2019-09-29,1733,299.92999267578125
2019-09-30,1734,301.04998779296875
2019-10-01,1735,300.1300048828125
2019-10-02,1736,300.58001708984375
2019-10-03,1737,300.3999938964844
2019-10-04,1738,300.83001708984375
2019-10-05,1739,300.58001708984375
2019-10-06,1740,301.1099853515625
2019-10-07,1741,300.80999755859375
2019-10-08,1742,300.3800048828125
2019-10-09,1743,300.30999755859375
2019-10-10,1744,300.3999938964844
2019-10-11,1745,301.47998046875
2019-10-12,1746,301.08001708984375
2019-10-13,1747,300.2799987792969
2019-10-14,1748,300.22998046875
2019-10-15,1749,300.2799987792969
2019-10-16,1750,300.8800048828125
2019-10-17,1751,300.3800048828125
2019-10-18,1752,300.29998779296875
2019-10-19,1753,301.3800048828125
2019-10-20,1754,301.78997802734375
2019-10-21,1755,301.3599853515625
2019-10-22,1756,301.3900146484375
2019-10-23,1757,301.260009765625
2019-10-24,1758,300.29998779296875
2019-10-25,1759,299.8800048828125
2019-10-26,1760,300.1300048828125
2019-10-27,1761,300.58001708984375
2019-10-28,1762,300.7099914550781
2019-10-29,1763,300.510009765625
2019-10-30,1764,300.30999755859375
2019-10-31,1765,301.1300048828125
2019-11-01,1766,301.989990234375
2019-11-02,1767,301.97998046875
2019-11-03,1768,301.28997802734375
2019-11-04,1769,301.55999755859375
2019-11-05,1770,301.3800048828125
2019-11-06,1771,301.1600036621094
2019-11-07,1772,301.6300048828125
2019-11-08,1773,301.010009765625
2019-11-09,1774,300.92999267578125
2019-11-10,1775,300.9599914550781
2019-11-11,1776,300.4100036621094
2019-11-12,1777,300.30999755859375
2019-11-13,1778,301.0999755859375
2019-11-14,1779,300.6099853515625
2019-11-15,1780,301.42999267578125
2019-11-16,1781,301.22998046875
2019-11-17,1782,301.0
2019-11-18,1783,301.1300048828125
2019-11-19,1784,300.42999267578125
2019-11-20,1785,301.260009765625
2019-11-21,1786,301.010009765625
2019-11-22,1787,300.5
2019-11-23,1788,299.9599914550781
2019-11-24,1789,301.08001708984375
2019-11-25,1790,301.5299987792969
2019-11-26,1791,301.8900146484375
2019-11-27,1792,301.83001708984375
2019-11-28,1793,300.33001708984375
2019-11-29,1794,301.6099853515625
2019-11-30,1795,301.05999755859375
2019-12-01,1796,301.47998046875
2019-12-02,1797,300.9100036621094
2019-12-03,1798,300.8800048828125
2019-12-04,1799,301.510009765625
2019-12-05,1800,301.2099914550781
2019-12-06,1801,300.92999267578125
2019-12-07,1802,300.22998046875
2019-12-08,1803,301.1300048828125
2019-12-09,1804,301.1600036621094
2019-12-10,1805,301.33001708984375
2019-12-11,1806,300.760009765625
2019-12-12,1807,300.92999267578125
2019-12-13,1808,301.58001708984375
2019-12-14,1809,301.67999267578125
2019-12-15,1810,300.42999267578125
2019-12-16,1811,300.6300048828125
2019-12-17,1812,301.5299987792969
2019-12-18,1813,301.510009765625
2019-12-19,1814,301.4100036621094
2019-12-20,1815,300.8800048828125
2019-12-21,1816,300.5999755859375
2019-12-22,1817,300.58001708984375
2019-12-23,1818,300.6300048828125
2019-12-24,1819,300.9599914550781
2019-12-25,1820,301.0999755859375
2019-12-26,1821,300.1600036621094
2019-12-27,1822,299.4100036621094
2019-12-28,1823,299.30999755859375
2019-12-29,1824,299.3599853515625
2019-12-30,1825,300.5299987792969
2019-12-31,1826,301.35498046875
2020-01-01,1827,300.4000244140625
2020-01-02,1828,301.0799865722656
2020-01-03,1829,301.3074951171875
2020-01-04,1830,301.45751953125
2020-01-05,1831,301.0249938964844
2020-01-06,1832,301.4499816894531
2020-01-07,1833,301.5299987792969
2020-01-08,1834,301.625
2020-01-09,1835,301.6300048828125
2020-01-10,1836,301.60247802734375
2020-01-11,1837,301.42999267578125
2020-01-12,1838,300.9524841308594
2020-01-13,1839,301.6524963378906
2020-01-14,1840,301.90496826171875
2020-01-15,1841,301.25
2020-01-16,1842,301.57501220703125
2020-01-17,1843,302.0050048828125
2020-01-18,1844,301.5749816894531
2020-01-19,1845,300.95001220703125
2020-01-20,1846,300.9324951171875
2020-01-21,1847,301.052490234375
2020-01-22,1848,301.0274963378906
2020-01-23,1849,300.8499755859375
2020-01-24,1850,301.23248291015625
2020-01-25,1851,301.3800048828125
2020-01-26,1852,301.8800048828125
2020-01-27,1853,301.9024963378906
2020-01-28,1854,302.35748291015625
2020-01-29,1855,301.8800048828125
2020-01-30,1856,301.35498046875
2020-01-31,1857,301.4324951171875
2020-02-01,1858,300.0574951171875
2020-02-02,1859,300.4024658203125
2020-02-03,1860,300.7749938964844
2020-02-04,1861,301.427490234375
2020-02-05,1862,301.60247802734375
2020-02-06,1863,301.47998046875
2020-02-07,1864,300.8999938964844
2020-02-08,1865,301.04998779296875
2020-02-09,1866,301.25250244140625
2020-02-10,1867,301.6324768066406
2020-02-11,1868,301.02996826171875
2020-02-12,1869,300.42498779296875
2020-02-13,1870,300.12750244140625
2020-02-14,1871,300.35247802734375
2020-02-15,1872,300.1050109863281
2020-02-16,1873,300.20001220703125
2020-02-17,1874,300.57501220703125
2020-02-18,1875,299.802490234375
2020-02-19,1876,301.04998779296875
2020-02-20,1877,301.0574951171875
2020-02-21,1878,300.625
2020-02-22,1879,300.55499267578125
2020-02-23,1880,300.9049987792969
2020-02-24,1881,301.3274841308594
2020-02-25,1882,301.7799987792969
2020-02-26,1883,301.0799865722656
2020-02-27,1884,300.6299743652344
2020-02-28,1885,300.9749755859375
2020-02-29,1886,301.7774963378906
2020-03-01,1887,301.677490234375
2020-03-02,1888,301.22998046875
2020-03-03,1889,301.0574951171875
2020-03-04,1890,300.875
2020-03-05,1891,301.177490234375
2020-03-06,1892,301.50250244140625
2020-03-07,1893,301.2024841308594
2020-03-08,1894,300.87750244140625
2020-03-09,1895,300.72747802734375
2020-03-10,1896,300.4749755859375
2020-03-11,1897,301.052490234375
2020-03-12,1898,301.10498046875
2020-03-13,1899,302.0299987792969
2020-03-14,1900,301.55499267578125
2020-03-15,1901,300.625
2020-03-16,1902,300.7550048828125
2020-03-17,1903,300.8299865722656
2020-03-18,1904,300.3274841308594
2020-03-19,1905,300.5774841308594
2020-03-20,1906,300.3274841308594
2020-03-21,1907,301.3249816894531
2020-03-22,1908,300.7774658203125
2020-03-23,1909,300.1524963378906
2020-03-24,1910,300.37750244140625
2020-03-25,1911,300.37750244140625
2020-03-26,1912,300.8249816894531
2020-03-27,1913,300.7749938964844
2020-03-28,1914,301.802490234375
2020-03-29,1915,300.4499816894531
2020-03-30,1916,300.625
2020-03-31,1917,300.54998779296875
2020-04-01,1918,300.85247802734375
2020-04-02,1919,301.17498779296875
2020-04-03,1920,301.5775146484375
2020-04-04,1921,301.2799987792969
2020-04-05,1922,301.30499267578125
2020-04-06,1923,301.42999267578125
2020-04-07,1924,301.10247802734375
2020-04-08,1925,301.70501708984375
2020-04-09,1926,300.70001220703125
2020-04-10,1927,300.9525146484375
2020-04-11,1928,301.5299987792969
2020-04-12,1929,301.8299865722656
2020-04-13,1930,300.37750244140625
2020-04-14,1931,300.1025085449219
2020-04-15,1932,300.427490234375
2020-04-16,1933,299.3999938964844
2020-04-17,1934,301.07501220703125
2020-04-18,1935,302.20001220703125
2020-04-19,1936,301.9775085449219
2020-04-20,1937,299.7024841308594
2020-04-21,1938,300.0
2020-04-22,1939,299.927490234375
2020-04-23,1940,299.9800109863281
2020-04-24,1941,301.72998046875
2020-04-25,1942,302.5299987792969
2020-04-26,1943,301.3274841308594
2020-04-27,1944,301.552490234375
2020-04-28,1945,301.3324890136719
2020-04-29,1946,300.4750061035156
2020-04-30,1947,300.57501220703125
2020-05-01,1948,300.0
2020-05-02,1949,300.2250061035156
2020-05-03,1950,300.70001220703125
2020-05-04,1951,300.5250244140625
2020-05-05,1952,300.2249755859375
2020-05-06,1953,300.75
2020-05-07,1954,301.6500244140625
2020-05-08,1955,301.4000244140625
2020-05-09,1956,301.5250244140625
2020-05-10,1957,301.54998779296875
2020-05-11,1958,300.5
2020-05-12,1959,299.9499816894531
2020-05-13,1960,301.0
2020-05-14,1961,301.7749938964844
2020-05-15,1962,301.70001220703125
2020-05-16,1963,301.375
2020-05-17,1964,302.20001220703125
2020-05-18,1965,301.92498779296875
2020-05-19,1966,302.0250244140625
2020-05-20,1967,301.625
2020-05-21,1968,300.45001220703125
2020-05-22,1969,300.4750061035156
2020-05-23,1970,301.3499755859375
2020-05-24,1971,301.02496337890625
2020-05-25,1972,301.95001220703125
2020-05-26,1973,301.57501220703125
2020-05-27,1974,300.6499938964844
2020-05-28,1975,300.25
2020-05-29,1976,299.6500244140625
2020-05-30,1977,299.1000061035156
2020-05-31,1978,299.7749938964844
2020-06-01,1979,300.4750061035156
2020-06-02,1980,300.2250061035156
2020-06-03,1981,299.82501220703125
2020-06-04,1982,299.625
2020-06-05,1983,299.5250244140625
2020-06-06,1984,299.5250244140625
2020-06-07,1985,301.07501220703125
2020-06-08,1986,300.625
2020-06-09,1987,300.1000061035156
2020-06-10,1988,299.875
2020-06-11,1989,299.4000244140625
2020-06-12,1990,300.1499938964844
2020-06-13,1991,299.57501220703125
2020-06-14,1992,299.5749816894531
2020-06-15,1993,299.82501220703125
2020-06-16,1994,299.875
2020-06-17,1995,299.17498779296875
2020-06-18,1996,299.1750183105469
2020-06-19,1997,298.8249816894531
2020-06-20,1998,298.54998779296875
2020-06-21,1999,299.0
2020-06-22,2000,299.82501220703125
2020-06-23,2001,300.625
2020-06-24,2002,300.8999938964844
2020-06-25,2003,301.5
2020-06-26,2004,301.57501220703125
2020-06-27,2005,301.92498779296875
2020-06-28,2006,301.625
2020-06-29,2007,301.6000061035156
2020-06-30,2008,300.82501220703125
2020-07-01,2009,300.67498779296875
2020-07-02,2010,301.75
2020-07-03,2011,300.8999938964844
2020-07-04,2012,300.8999938964844
2020-07-05,2013,301.2749938964844
2020-07-06,2014,301.125
2020-07-07,2015,301.07501220703125
2020-07-08,2016,302.70001220703125
2020-07-09,2017,302.6000061035156
2020-07-10,2018,301.7250061035156
2020-07-11,2019,299.7249755859375
2020-07-12,2020,299.125
2020-07-13,2021,300.32501220703125
2020-07-14,2022,300.29998779296875
2020-07-15,2023,300.5249938964844
2020-07-16,2024,299.875
2020-07-17,2025,299.95001220703125
2020-07-18,2026,300.5249938964844
2020-07-19,2027,300.70001220703125
2020-07-20,2028,300.95001220703125
2020-07-21,2029,301.0
2020-07-22,2030,300.25
2020-07-23,2031,300.82501220703125
2020-07-24,2032,301.2250061035156
2020-07-25,2033,300.04998779296875
2020-07-26,2034,301.42498779296875
2020-07-27,2035,301.4750061035156
2020-07-28,2036,300.8249816894531
2020-07-29,2037,299.9250183105469
2020-07-30,2038,299.9750061035156
2020-07-31,2039,300.625
2020-08-01,2040,299.6750183105469
2020-08-02,2041,299.3999938964844
2020-08-03,2042,300.6000061035156
2020-08-04,2043,300.25
2020-08-05,2044,300.70001220703125
2020-08-06,2045,301.0500183105469
2020-08-07,2046,301.82501220703125
2020-08-08,2047,300.79998779296875
2020-08-09,2048,300.1000061035156
2020-08-10,2049,301.17498779296875
2020-08-11,2050,300.9750061035156
2020-08-12,2051,300.95001220703125
2020-08-13,2052,300.1499938964844
2020-08-14,2053,300.1000061035156
2020-08-15,2054,300.4250183105469
2020-08-16,2055,300.70001220703125
2020-08-17,2056,300.54998779296875
2020-08-18,2057,300.95001220703125
2020-08-19,2058,301.57501220703125
2020-08-20,2059,300.95001220703125
2020-08-21,2060,300.5
2020-08-22,2061,301.1000061035156
2020-08-23,2062,301.1000061035156
2020-08-24,2063,301.0
2020-08-25,2064,301.17498779296875
2020-08-26,2065,300.625
2020-08-27,2066,300.8500061035156
2020-08-28,2067,300.8999938964844
2020-08-29,2068,301.95001220703125
2020-08-30,2069,301.25
2020-08-31,2070,301.0
2020-09-01,2071,300.20001220703125
2020-09-02,2072,299.9749755859375
2020-09-03,2073,301.17498779296875
2020-09-04,2074,301.2750244140625
2020-09-05,2075,301.1750183105469
2020-09-06,2076,300.82501220703125
2020-09-07,2077,300.7749938964844
2020-09-08,2078,300.875
2020-09-09,2079,300.54998779296875
2020-09-10,2080,300.25
2020-09-11,2081,300.625
2020-09-12,2082,301.125
2020-09-13,2083,302.54998779296875
2020-09-14,2084,302.3500061035156
2020-09-15,2085,302.125
2020-09-16,2086,301.875
2020-09-17,2087,301.32501220703125
2020-09-18,2088,301.17498779296875
2020-09-19,2089,301.4750061035156
2020-09-20,2090,301.32501220703125
2020-09-21,2091,300.875
2020-09-22,2092,299.7250061035156
2020-09-23,2093,299.1499938964844
2020-09-24,2094,300.625
2020-09-25,2095,301.0
2020-09-26,2096,301.0500183105469
2020-09-27,2097,300.75
2020-09-28,2098,300.92498779296875
2020-09-29,2099,300.5
2020-09-30,2100,301.20001220703125
2020-10-01,2101,300.2250061035156
2020-10-02,2102,299.3499755859375
2020-10-03,2103,300.07501220703125
2020-10-04,2104,300.8500061035156
2020-10-05,2105,299.875
2020-10-06,2106,300.9000244140625
2020-10-07,2107,300.82501220703125
2020-10-08,2108,301.04998779296875
2020-10-09,2109,301.2249755859375
2020-10-10,2110,300.875
2020-10-11,2111,300.5249938964844
2020-10-12,2112,301.3500061035156
2020-10-13,2113,300.4750061035156
2020-10-14,2114,299.8000183105469
2020-10-15,2115,301.45001220703125
2020-10-16,2116,301.04998779296875
2020-10-17,2117,300.3500061035156
2020-10-18,2118,299.32501220703125
2020-10-19,2119,299.17498779296875
2020-10-20,2120,300.625
2020-10-21,2121,300.8499755859375
2020-10-22,2122,300.8500061035156
2020-10-23,2123,300.625
2020-10-24,2124,300.70001220703125
2020-10-25,2125,301.04998779296875
2020-10-26,2126,301.0249938964844
2020-10-27,2127,301.57501220703125
2020-10-28,2128,301.7749938964844
2020-10-29,2129,301.2749938964844
2020-10-30,2130,301.42498779296875
